case,implementation,status,error,dimension,family,input_format,output_format,wb,betatotal,aspect,raxis_cc,volume_p,iotaf_edge,pressure_axis,plasma_current
educational_VMEC/from_STELLOPT_repo/DSHAPE,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0620259073723198,0.029160921088550902,2.9277749505154276,3.7125376263586944,99.45700630158791,0.3299999999999999,1599.9255998511992,-225219.92312199768
educational_VMEC/from_STELLOPT_repo/DSHAPE,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_repo/DSHAPE,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,2.9277749505152175,3.71287866644948,99.4570063015846,-0.33,1600.0,
educational_VMEC/from_STELLOPT_repo/DSHAPE,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.06202590737232423,0.0,2.927774950515229,3.712537626358362,99.45700630158474,0.32999999999999985,0.0,-225219.92311857996
educational_VMEC/from_STELLOPT_repo/DSHAPE,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.06202590737276344,0.029160921095561575,2.9277749505154276,3.712537443684043,99.45700630158791,0.3299999999999999,1599.9255998511992,-225220.48645200342
educational_VMEC/from_STELLOPT_repo/DSHAPE,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_STELLOPT_repo/DSHAPE,spectre,success,,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_STELLOPT_repo/DSHAPE,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,0.06202590737276344,0.029160921095561575,2.9277749505154276,3.712537443684043,99.45700630158791,0.3299999999999999,1599.9255998511992,-225220.48645200342
educational_VMEC/from_STELLOPT_repo/DSHAPE,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0,,3.6159999999999997,3.51600000000001,0.0,0.32999999999999996,5.503548176551159e-304,0.0
educational_VMEC/from_STELLOPT_repo/DSHAPE,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,0.062025907372778404,0.02916092109556555,2.927774950515221,3.7125374436841154,99.4570063015846,0.3299999999999999,1599.9255998511992,-225220.4864534094
educational_VMEC/from_STELLOPT_repo/HELIOTRON,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_repo/HELIOTRON,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,0.33143901492372035,0.1034162894062619,10.482848367219178,9.982553937608554,179.62680009982623,2.5,18000.0,-780373.1020553737
educational_VMEC/from_STELLOPT_repo/HELIOTRON,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.32708346140675143,0.10229155865691793,10.48284836721937,10.40591322717969,179.62680009982628,2.5,17999.162998325995,-785074.8847604555
educational_VMEC/from_STELLOPT_repo/HELIOTRON,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_repo/HELIOTRON,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,10.482848367219178,10.4126586975666,179.626800099826,-2.5,18000.0,
educational_VMEC/from_STELLOPT_repo/HELIOTRON,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.3270834614083302,0.0,10.000000000000151,10.40591323093661,197.39208802179004,2.5000000000000004,0.0,-785074.8847623864
educational_VMEC/from_STELLOPT_repo/HELIOTRON,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.3270831647492343,0.10229126170887284,10.48284836721937,10.40561054406205,179.62680009982628,2.5,17999.162998325995,-785078.7661273084
educational_VMEC/from_STELLOPT_repo/HELIOTRON,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_STELLOPT_repo/HELIOTRON,spectre,success,,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_STELLOPT_repo/HELIOTRON,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,0.3270831647492275,0.10229126170887555,10.48284836721937,10.405610544071585,179.62680009982628,2.5,17999.162998325995,-785078.7661260378
educational_VMEC/from_STELLOPT_repo/HELIOTRON,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,0.32708311642883486,0.1022911767580819,10.482848367219134,10.405531528965197,179.6268000998269,2.5,17999.162998325995,-785078.221803716
educational_VMEC/from_STELLOPT_repo/HELIOTRON,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,0.3270831647492297,0.10229126170886833,10.48284836721919,10.405610544042364,179.62680009982648,2.5,17999.162998325995,-785078.7661267213
educational_VMEC/from_STELLOPT_repo/Q2_KINK,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_repo/Q2_KINK,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,99.89723512528454,0.0,99.99999974999953,100.00142571761637,1973.920890087495,0.39999999999999997,0.0,-39982.62402251584
educational_VMEC/from_STELLOPT_repo/Q2_KINK,educational_vmec,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_STELLOPT_repo/Q2_KINK,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_repo/Q2_KINK,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,99.9999997499999,100.000000027092,1973.92089008748,-0.4,0.0,
educational_VMEC/from_STELLOPT_repo/Q2_KINK,jvmec,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_STELLOPT_repo/Q2_KINK,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,99.89723512585934,0.0,99.9999997499989,100.00146403909393,1973.9208900874821,0.39999999999999997,0.0,-39982.69215717243
educational_VMEC/from_STELLOPT_repo/Q2_KINK,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_STELLOPT_repo/Q2_KINK,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_STELLOPT_repo/Q2_KINK,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,99.89723512585888,0.0,99.9999997499989,100.00146418154196,1973.9208900874821,0.39999999999999997,0.0,-39982.69217401099
educational_VMEC/from_STELLOPT_repo/Q2_KINK,vmecpp,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_STELLOPT_repo/Q2_KINK,vmex,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_STELLOPT_repo/QAS,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_repo/QAS,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,0.09297559068215767,0.041157373407036874,4.469347415346892,1.5389592138420456,2.9628141339355722,0.27972008435370194,68551.76489999998,178606.17228999274
educational_VMEC/from_STELLOPT_repo/QAS,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.09294953248983691,0.04082208095630711,4.469347453837748,1.494163644664798,2.9628141556296685,0.6580802268294788,68553.77685866476,-178633.05069297215
educational_VMEC/from_STELLOPT_repo/QAS,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_repo/QAS,gvec,failed,Run failed,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
educational_VMEC/from_STELLOPT_repo/QAS,jvmec,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_STELLOPT_repo/QAS,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.09294971434969404,0.04086881876026828,4.469347453837748,1.4949726100935863,2.9628141556296685,0.6547000354672425,68553.77685866476,-178633.05069297293
educational_VMEC/from_STELLOPT_repo/QAS,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_STELLOPT_repo/QAS,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_STELLOPT_repo/QAS,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,0.09294971434969289,0.040868818760267725,4.469347453837748,1.4949726100939376,2.9628141556296685,0.6547000354671755,68553.77685866476,-178633.0506929736
educational_VMEC/from_STELLOPT_repo/QAS,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,0.09294971533690609,0.04086882092094364,4.469347453837713,1.4949729313477298,2.9628141556296645,0.6546979393970906,68553.77685866476,-178633.05069297386
educational_VMEC/from_STELLOPT_repo/QAS,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,0.09294971434969329,0.04086881876026769,4.469347453837734,1.4949726100929381,2.9628141556296685,0.6547000354671927,68553.77685866476,-178633.050692974
educational_VMEC/from_STELLOPT_repo/SOLOVEV,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_repo/SOLOVEV,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,0.06455073246886316,3.872268567737328e-06,3.11799834373432,3.9891397684100904,126.87192764523263,1.0,0.125,-440659.50298197276
educational_VMEC/from_STELLOPT_repo/SOLOVEV,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.06455073605917237,3.872271778225796e-06,3.117998343734717,3.98921748246047,126.87192764523486,1.0,0.125,-440659.6196448202
educational_VMEC/from_STELLOPT_repo/SOLOVEV,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_repo/SOLOVEV,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,3.1179983437343104,3.98916690106031,126.871927645233,-1.0,0.125,
educational_VMEC/from_STELLOPT_repo/SOLOVEV,jvmec,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_STELLOPT_repo/SOLOVEV,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0645507360589491,3.872271839786621e-06,3.117998343734717,3.9892353606177267,126.87192764523486,1.0,0.125,-440659.6264309532
educational_VMEC/from_STELLOPT_repo/SOLOVEV,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_STELLOPT_repo/SOLOVEV,spectre,success,,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_STELLOPT_repo/SOLOVEV,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0645507360589491,3.872271839786621e-06,3.117998343734717,3.9892353606177267,126.87192764523486,1.0,0.125,-440659.6264309532
educational_VMEC/from_STELLOPT_repo/SOLOVEV,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0,,3.8313840155945402,3.931000000000018,0.0,1.0,5.5208219216371464e-304,0.0
educational_VMEC/from_STELLOPT_repo/SOLOVEV,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,0.06455073605897599,3.87227183978693e-06,3.1179983437343175,3.9892353606176805,126.87192764523259,1.0,0.125,-440659.62643087655
educational_VMEC/from_Stellarator_Tools_PARVMEC/fixed_boundary_test/test,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_Stellarator_Tools_PARVMEC/fixed_boundary_test/test,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0007407048164296386,0.0,3.0000000004573946,0.7496981442889861,0.9252754127431984,-0.3406423468043729,0.0,-39999.999939999994
educational_VMEC/from_Stellarator_Tools_PARVMEC/fixed_boundary_test/test,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0007499526836327072,0.015708944145103997,3.0,0.7629778279943636,0.9252754126021275,0.3405908021246178,399.99999999999994,40000.170320556295
educational_VMEC/from_Stellarator_Tools_PARVMEC/fixed_boundary_test/test,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_Stellarator_Tools_PARVMEC/fixed_boundary_test/test,gvec,failed,Unsupported: VMEC pressure profile of type line_segment is not supported for conversion,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
educational_VMEC/from_Stellarator_Tools_PARVMEC/fixed_boundary_test/test,jvmec,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_Stellarator_Tools_PARVMEC/fixed_boundary_test/test,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.000749952683632707,0.015708944145103994,3.0,0.7629778279943625,0.9252754126021275,0.340590802124621,399.99999999999994,40000.17032055629
educational_VMEC/from_Stellarator_Tools_PARVMEC/fixed_boundary_test/test,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_Stellarator_Tools_PARVMEC/fixed_boundary_test/test,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_Stellarator_Tools_PARVMEC/fixed_boundary_test/test,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0007499526831415016,0.01570894415539308,3.0,0.7629778278183612,0.9252754126021275,0.3405908029802688,399.99999999999994,40000.170349453605
educational_VMEC/from_Stellarator_Tools_PARVMEC/fixed_boundary_test/test,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0007499526817788443,0.0,3.0,0.7629798240916664,0.9252754126021275,0.34058992860928194,0.0,40000.17032055626
educational_VMEC/from_Stellarator_Tools_PARVMEC/fixed_boundary_test/test,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0007499526836327072,0.015708944145103994,3.0,0.7629778279943635,0.9252754126021274,0.3405908021246383,399.99999999999994,40000.17032055629
educational_VMEC/from_Stellarator_Tools_PARVMEC/free_boundary_test/test,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_Stellarator_Tools_PARVMEC/free_boundary_test/test,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0012731062679220786,0.0227398635245009,5.485829957848705,0.8076147117674333,0.31539670994943586,-0.14499208017226325,432.290809,-43229.080859999995
educational_VMEC/from_Stellarator_Tools_PARVMEC/free_boundary_test/test,educational_vmec,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_Stellarator_Tools_PARVMEC/free_boundary_test/test,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_Stellarator_Tools_PARVMEC/free_boundary_test/test,gvec,failed,Unsupported: VMEC pressure profile of type two_power is not supported for conversion,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
educational_VMEC/from_Stellarator_Tools_PARVMEC/free_boundary_test/test,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0012835848344727862,0.0,5.427363511127601,0.7737277511162104,0.30656077225986716,0.8641301112797859,0.0,43229.26499463139
educational_VMEC/from_Stellarator_Tools_PARVMEC/free_boundary_test/test,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0012836281706449242,0.0018721345983941213,5.433260965413832,0.7733427234232358,0.30699247599444573,0.8647933109630438,432.3209489619426,43229.26499463163
educational_VMEC/from_Stellarator_Tools_PARVMEC/free_boundary_test/test,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_Stellarator_Tools_PARVMEC/free_boundary_test/test,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_Stellarator_Tools_PARVMEC/free_boundary_test/test,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0012836281700257428,0.0018721345951390508,5.433260964944784,0.7733427229523283,0.3069924752230543,0.8647933109871311,432.3209489619426,43229.265025861474
educational_VMEC/from_Stellarator_Tools_PARVMEC/free_boundary_test/test,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,0.001283584834495276,0.0018737573549696556,5.434959522108977,0.7737277510921864,0.3072624884985038,0.8641301117188315,432.3209489619426,43229.26499463133
educational_VMEC/from_Stellarator_Tools_PARVMEC/free_boundary_test/test,vmex,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_booz_xform/LandremanSenguptaPlunk_section5p3,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_booz_xform/LandremanSenguptaPlunk_section5p3,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,0.002539888390277708,0.0,9.953585692525351,1.0145467115532296,0.19922832735091908,-0.30337387598295595,0.0,-1.3216940771092169e-11
educational_VMEC/from_booz_xform/LandremanSenguptaPlunk_section5p3,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0025397177324697753,0.0,9.953585704530715,0.9930200678884545,0.1992283268590962,-0.32048125182493525,0.0,-1.0740377771184528e-11
educational_VMEC/from_booz_xform/LandremanSenguptaPlunk_section5p3,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_booz_xform/LandremanSenguptaPlunk_section5p3,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,9.953585704530797,0.992736945553325,0.199228326859097,0.320370638504885,0.0,
educational_VMEC/from_booz_xform/LandremanSenguptaPlunk_section5p3,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0025397177324699206,0.0,9.242544625724237,0.9930201675462924,0.22950171844859488,-0.32048125373801917,0.0,1.3213713977167085e-12
educational_VMEC/from_booz_xform/LandremanSenguptaPlunk_section5p3,parvmec,failed,No VMEC NetCDF output produced by PARVMEC,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_booz_xform/LandremanSenguptaPlunk_section5p3,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_booz_xform/LandremanSenguptaPlunk_section5p3,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_booz_xform/LandremanSenguptaPlunk_section5p3,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0025397177294126357,0.0,9.953585704530715,0.9931045654652715,0.1992283268590962,-0.32047722124866745,0.0,-1.8397555614363403e-11
educational_VMEC/from_booz_xform/LandremanSenguptaPlunk_section5p3,vmecpp,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_booz_xform/LandremanSenguptaPlunk_section5p3,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0025397177329829056,0.0,9.953585704530768,0.9932324551887086,0.199228326859097,-0.32045040034437144,0.0,2.7782680669941047e-12
educational_VMEC/from_booz_xform/circular_tokamak,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_booz_xform/circular_tokamak,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,172.3917031869857,0.0,3.0000000000000093,6.127228175410492,473.74101125229095,0.25,0.0,-5015041.008202302
educational_VMEC/from_booz_xform/circular_tokamak,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,172.3949407106771,0.0,3.0000000000000013,6.132188475454825,473.74101125228947,0.2499999999999999,0.0,-5113741.192274718
educational_VMEC/from_booz_xform/circular_tokamak,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_booz_xform/circular_tokamak,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,3.0,6.1320942684999,473.741011252289,-0.25,0.0,
educational_VMEC/from_booz_xform/circular_tokamak,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,172.39494071067708,0.0,3.0000000000000413,6.132188475454846,473.7410112522957,0.2499999999999999,0.0,-5113741.1922748
educational_VMEC/from_booz_xform/circular_tokamak,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,172.39494071067702,0.0,3.0000000000000013,6.132188475454847,473.74101125228947,0.2499999999999999,0.0,-5113741.192274691
educational_VMEC/from_booz_xform/circular_tokamak,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_booz_xform/circular_tokamak,spectre,success,,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_booz_xform/circular_tokamak,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,172.39494071067702,0.0,3.0000000000000013,6.132188475454847,473.74101125228947,0.2499999999999999,0.0,-5113741.192274691
educational_VMEC/from_booz_xform/circular_tokamak,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,172.39494071067708,0.0,3.0000000000000013,6.132188475454807,473.74101125228947,0.24999999999999994,0.0,-5113741.1922739195
educational_VMEC/from_booz_xform/circular_tokamak,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,172.3949407106771,0.0,2.9999999999999982,6.132188475454829,473.7410112522893,0.24999999999999994,0.0,-5113741.192274564
educational_VMEC/from_booz_xform/li383_1.4m,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_booz_xform/li383_1.4m,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,0.09626385651368008,0.04307713103506369,4.365254725960217,1.5320767018778905,2.9787172145359575,0.29482220473988513,73408.0,174249.80181999382
educational_VMEC/from_booz_xform/li383_1.4m,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.09620020089432149,0.04251677370190452,4.365254725961323,1.4790715336434754,2.97871721453671,0.6562974060468514,73426.65964847151,-174471.74190993895
educational_VMEC/from_booz_xform/li383_1.4m,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_booz_xform/li383_1.4m,gvec,failed,Run failed,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
educational_VMEC/from_booz_xform/li383_1.4m,jvmec,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_booz_xform/li383_1.4m,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.09619874145634555,0.04251792159777174,4.365254725961323,1.4737234581473135,2.97871721453671,0.6546122863612238,73426.65964847151,-174471.74190993872
educational_VMEC/from_booz_xform/li383_1.4m,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_booz_xform/li383_1.4m,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_booz_xform/li383_1.4m,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,0.09619874145634572,0.0425179215977722,4.365254725961323,1.4737234581475283,2.97871721453671,0.6546122863619149,73426.65964847151,-174471.74190993974
educational_VMEC/from_booz_xform/li383_1.4m,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,0.09619872402430409,0.042517769495658525,4.365254725961319,1.473726983558431,2.9787172145367107,0.6546271956829428,73426.65964847151,-174471.7419099592
educational_VMEC/from_booz_xform/li383_1.4m,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0961987414563468,0.042517921597768946,4.365254725961321,1.473723458144637,2.9787172145367116,0.6546122863578601,73426.65964847151,-174471.74190993982
educational_VMEC/from_booz_xform/up_down_asymmetric_tokamak,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_booz_xform/up_down_asymmetric_tokamak,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,15.3002461401501,0.0,10.09999999999988,6.006887065100528,43.0630579228327,0.25,0.0,-777392.8911211153
educational_VMEC/from_booz_xform/up_down_asymmetric_tokamak,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,15.300285149131982,0.0,10.099999999999996,6.0403339994976974,43.06305792283307,0.2499999999999999,0.0,-838856.9800202113
educational_VMEC/from_booz_xform/up_down_asymmetric_tokamak,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_booz_xform/up_down_asymmetric_tokamak,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,10.1,6.03690269068922,43.0630579228331,-0.25,0.0,
educational_VMEC/from_booz_xform/up_down_asymmetric_tokamak,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,15.30028514913572,0.0,10.099999999999952,6.0403340029790105,43.063057922832776,0.2499999999999999,0.0,-838857.0051521892
educational_VMEC/from_booz_xform/up_down_asymmetric_tokamak,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,15.300285149136043,0.0,10.099999999999996,6.040334003214974,43.06305792283307,0.2499999999999999,0.0,-838857.0076472202
educational_VMEC/from_booz_xform/up_down_asymmetric_tokamak,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_booz_xform/up_down_asymmetric_tokamak,spectre,success,,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_booz_xform/up_down_asymmetric_tokamak,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,15.30028634775134,0.0,10.099999999999996,6.040388829967666,43.06305792283307,0.2499999999999999,0.0,-839285.3364889277
educational_VMEC/from_booz_xform/up_down_asymmetric_tokamak,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,15.300285149126067,0.0,10.099999999999996,6.040333966252757,43.06305792283307,0.24999999999999994,0.0,-838856.9596384111
educational_VMEC/from_booz_xform/up_down_asymmetric_tokamak,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,15.300285149135975,0.0,10.100000000000025,6.040334003194653,43.06305792283302,0.24999999999999994,0.0,-838857.0070608577
educational_VMEC/from_misc_sources/146695t4501,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
