case,implementation,quality_status,quality_metric,residual,tolerance,residual_over_tolerance,iterations,solver_status,quality_source
VMEX/data/LandremanPaul2021_QA_beta2p5_bootstrap,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.97640974174678e-12,1e-11,0.9976409741746781,726.0,0,wout_LandremanPaul2021_QA_beta2p5_bootstrap.nc
VMEX/data/LandremanPaul2021_QA_beta2p5_bootstrap,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.976406195471414e-12,1e-11,0.9976406195471416,726.0,0,wout_LandremanPaul2021_QA_beta2p5_bootstrap.nc
VMEX/data/LandremanPaul2021_QA_beta2p5_bootstrap,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.78961854930119e-12,1e-11,0.978961854930119,767.0,0,wout_input.nc
VMEX/data/LandremanPaul2021_QA_beta2p5_bootstrap,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.97635820473044e-12,1e-11,0.997635820473044,725.0,0,wout_LandremanPaul2021_QA_beta2p5_bootstrap.nc
VMEX/data/LandremanPaul2021_QA_lowres,desc,converged,maximum normalized force error,3.433e-05,,,6.0,success,desc.log
VMEX/data/LandremanPaul2021_QA_lowres,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",1.5827148019275301e-12,1e-13,15.8271480192753,1001.0,0,wout_vmec.nc
VMEX/data/LandremanPaul2021_QA_lowres,gvec,not_converged,|force|,2.17e-07,1e-07,2.17,10000.0,finished,gvec.log
VMEX/data/LandremanPaul2021_QA_lowres,parvmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",2.629958364747952e-13,1e-13,2.629958364747952,1001.0,0,wout_LandremanPaul2021_QA_lowres.nc
VMEX/data/LandremanPaul2021_QA_lowres,vmec2000,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",2.6301397951319035e-13,1e-13,2.630139795131903,1001.0,0,wout_LandremanPaul2021_QA_lowres.nc
VMEX/data/LandremanPaul2021_QA_lowres,vmecpp,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",1.8301520066354786e-13,1e-13,1.8301520066354786,999.0,0,wout_input.nc
VMEX/data/LandremanPaul2021_QA_lowres1,desc,converged,maximum normalized force error,0.0006258,,,8.0,success,desc.log
VMEX/data/LandremanPaul2021_QA_lowres1,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",5.778905273191168e-12,1e-13,57.78905273191168,1001.0,0,wout_vmec.nc
VMEX/data/LandremanPaul2021_QA_lowres1,gvec,not_converged,|force|,2.48e-07,1e-07,2.48,10000.0,finished,gvec.log
VMEX/data/LandremanPaul2021_QA_lowres1,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.957592284346281e-14,1e-13,0.995759228434628,824.0,0,wout_LandremanPaul2021_QA_lowres1.nc
VMEX/data/LandremanPaul2021_QA_lowres1,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.957612137227943e-14,1e-13,0.9957612137227942,824.0,0,wout_LandremanPaul2021_QA_lowres1.nc
VMEX/data/LandremanPaul2021_QA_lowres1,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.947059760778516e-14,1e-13,0.9947059760778516,864.0,0,wout_input.nc
VMEX/data/LandremanPaul2021_QA_lowres1,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.957547999572205e-14,1e-13,0.9957547999572205,823.0,0,wout_LandremanPaul2021_QA_lowres1.nc
VMEX/data/LandremanPaul2021_QA_reactorScale_lowres,desc,converged,maximum normalized force error,3.562e-05,,,6.0,success,desc.log
VMEX/data/LandremanPaul2021_QA_reactorScale_lowres,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.977831595457731e-16,1e-15,0.997783159545773,2153.0,0,wout_vmec.nc
VMEX/data/LandremanPaul2021_QA_reactorScale_lowres,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.977260776483144e-16,1e-15,0.9977260776483143,0.0,0,wout_input_cleaned.nc
VMEX/data/LandremanPaul2021_QA_reactorScale_lowres,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.945697018152273e-16,1e-15,0.9945697018152272,2048.0,0,wout_LandremanPaul2021_QA_reactorScale_lowres.nc
VMEX/data/LandremanPaul2021_QA_reactorScale_lowres,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.94568507427425e-16,1e-15,0.9945685074274249,2047.0,0,wout_LandremanPaul2021_QA_reactorScale_lowres.nc
VMEX/data/LandremanPaul2021_QH_reactorScale_lowres,desc,converged,maximum normalized force error,0.0001521,,,12.0,success,desc.log
VMEX/data/LandremanPaul2021_QH_reactorScale_lowres,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.940479093208444e-16,1e-15,0.9940479093208443,2839.0,0,wout_vmec.nc
VMEX/data/LandremanPaul2021_QH_reactorScale_lowres,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.948004141940258e-16,1e-15,0.9948004141940257,0.0,0,wout_input_cleaned.nc
VMEX/data/LandremanPaul2021_QH_reactorScale_lowres,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.997999784923488e-16,1e-15,0.9997999784923487,2409.0,0,wout_LandremanPaul2021_QH_reactorScale_lowres.nc
VMEX/data/LandremanPaul2021_QH_reactorScale_lowres,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.998501297500493e-16,1e-15,0.9998501297500492,2408.0,0,wout_LandremanPaul2021_QH_reactorScale_lowres.nc
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,desc,converged,maximum normalized force error,3.721e-09,,,2.0,success,desc.log
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.760267028640967e-15,1e-14,0.8760267028640968,149.0,0,wout_vmec.nc
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,gvec,converged,|force|,9.76e-08,1e-07,0.9760000000000001,10000.0,finished,gvec.log
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.761631372488145e-15,1e-14,0.8761631372488144,0.0,0,wout_input_cleaned.nc
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,spectre,converged,least-squares optimality,4.928595472707277e-16,,,1.0,1,spectre_input_res.json
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.961088557428835e-15,1e-14,0.9961088557428834,145.0,0,wout_LandremanSengupta2019_section5.4_B2_A80.nc
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.96040638178123e-15,1e-14,0.9960406381781229,144.0,0,wout_LandremanSengupta2019_section5.4_B2_A80.nc
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,desc,not_converged,maximum normalized force error,1.177e-07,,,11.0,failure,desc.log
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.964098496288859e-15,1e-14,0.9964098496288859,723.0,0,wout_vmec.nc
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,gvec,converged,|force|,9.44e-08,1e-07,0.9440000000000001,10000.0,finished,gvec.log
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.96414100465048e-15,1e-14,0.996414100465048,0.0,0,wout_input_cleaned.nc
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,spectre,converged,least-squares optimality,1.1178809460291917e-20,,,4.0,1,spectre_input_res.json
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.901877753511641e-15,1e-14,0.9901877753511641,765.0,0,wout_LandremanSenguptaPlunk_section5p3_low_res.nc
VMEX/data/NuhrenbergZille_1988_QHS,desc,converged,maximum normalized force error,0.0009773,,,11.0,success,desc.log
VMEX/data/NuhrenbergZille_1988_QHS,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.996886873432473e-13,1e-12,0.9996886873432472,5771.0,0,wout_vmec.nc
VMEX/data/NuhrenbergZille_1988_QHS,gvec,not_converged,|force|,4.14e-07,1e-07,4.14,10000.0,finished,gvec.log
VMEX/data/NuhrenbergZille_1988_QHS,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.9849876859072e-13,1e-12,0.9984987685907201,2830.0,0,wout_NuhrenbergZille_1988_QHS.nc
VMEX/data/NuhrenbergZille_1988_QHS,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.985328897926985e-13,1e-12,0.9985328897926985,2830.0,0,wout_NuhrenbergZille_1988_QHS.nc
VMEX/data/NuhrenbergZille_1988_QHS,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.983417580815745e-13,1e-12,0.9983417580815745,3183.0,0,wout_input.nc
VMEX/data/NuhrenbergZille_1988_QHS,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.985088011673135e-13,1e-12,0.9985088011673134,2829.0,0,wout_NuhrenbergZille_1988_QHS.nc
VMEX/data/QI_nfp2_initial,desc,converged,maximum normalized force error,0.003884,,,27.0,success,desc.log
VMEX/data/QI_nfp2_initial,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.940794174910248e-16,1e-15,0.9940794174910247,2232.0,0,wout_vmec.nc
VMEX/data/QI_nfp2_initial,gvec,not_converged,|force|,4.84e-06,1e-06,4.840000000000001,10000.0,finished,gvec.log
VMEX/data/QI_nfp2_initial,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.939852215813185e-16,1e-15,0.9939852215813184,0.0,0,wout_input_cleaned.nc
VMEX/data/QI_nfp2_initial,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.93897747183964e-16,1e-15,0.993897747183964,2232.0,0,wout_QI_nfp2_initial.nc
VMEX/data/QI_nfp2_initial,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.93831453646612e-16,1e-15,0.993831453646612,2232.0,0,wout_QI_nfp2_initial.nc
VMEX/data/QI_nfp2_initial,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.945009524367548e-16,1e-15,0.9945009524367547,2232.0,0,wout_input.nc
VMEX/data/QI_nfp2_initial,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.951971276145024e-16,1e-15,0.9951971276145023,2231.0,0,wout_QI_nfp2_initial.nc
VMEX/data/QI_stel_seed_3127,desc,converged,maximum normalized force error,0.002403,,,8.0,success,desc.log
VMEX/data/QI_stel_seed_3127,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.964210993692317e-14,1e-13,0.9964210993692316,1416.0,0,wout_vmec.nc
VMEX/data/QI_stel_seed_3127,gvec,not_converged,|force|,1.41e-06,1e-06,1.4100000000000001,10000.0,finished,gvec.log
VMEX/data/QI_stel_seed_3127,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.991950001263207e-14,1e-13,0.9991950001263207,0.0,0,wout_input_cleaned.nc
VMEX/data/QI_stel_seed_3127,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.967028926466517e-14,1e-13,0.9967028926466517,1416.0,0,wout_QI_stel_seed_3127.nc
VMEX/data/QI_stel_seed_3127,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.967061133249843e-14,1e-13,0.9967061133249843,1416.0,0,wout_QI_stel_seed_3127.nc
VMEX/data/QI_stel_seed_3127,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.964132116692816e-14,1e-13,0.9964132116692815,1416.0,0,wout_input.nc
VMEX/data/QI_stel_seed_3127,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.967115444249062e-14,1e-13,0.9967115444249062,1415.0,0,wout_QI_stel_seed_3127.nc
VMEX/data/basic_non_stellsym_pressure,desc,converged,maximum normalized force error,0.02672,,,1.0,success,desc.log
VMEX/data/basic_non_stellsym_pressure,educational_vmec,unavailable,,,,,,,
VMEX/data/basic_non_stellsym_pressure,gvec,not_converged,|force|,1.16e-05,1e-05,1.16,10000.0,finished,gvec.log
VMEX/data/basic_non_stellsym_pressure,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.905498224115053e-11,1e-10,0.9905498224115052,446.0,0,wout_basic_non_stellsym_pressure.nc
VMEX/data/basic_non_stellsym_pressure,vmec2000,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.003934722557605735,1e-10,39347225.576057345,2.0,12,wout_basic_non_stellsym_pressure.nc
VMEX/data/basic_non_stellsym_pressure,vmecpp,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",1.0,1e-06,1000000.0,1.0,1,wout_input.nc
VMEX/data/basic_non_stellsym_pressure,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.976645898837834e-11,1e-10,0.9976645898837834,445.0,0,wout_basic_non_stellsym_pressure.nc
VMEX/data/basic_non_stellsym_simsopt,desc,converged,maximum normalized force error,0.02035,,,2.0,success,desc.log
VMEX/data/basic_non_stellsym_simsopt,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",30740.090210274673,1e-10,307400902102746.75,1.0,1,wout_vmec.nc
VMEX/data/basic_non_stellsym_simsopt,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.846387984149386e-11,1e-10,0.9846387984149385,0.0,0,wout_input_cleaned.nc
VMEX/data/basic_non_stellsym_simsopt,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.586018525054547e-11,1e-10,0.9586018525054547,331.0,0,wout_basic_non_stellsym_simsopt.nc
VMEX/data/basic_non_stellsym_simsopt,spectre,converged,least-squares optimality,3.3668575185822647,,,54.0,2,spectre_input_res.json
VMEX/data/basic_non_stellsym_simsopt,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.564375320886921e-11,1e-10,0.856437532088692,247.0,0,wout_basic_non_stellsym_simsopt.nc
VMEX/data/basic_non_stellsym_simsopt,vmecpp,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",1.0,1e-06,1000000.0,1.0,1,wout_input.nc
VMEX/data/basic_non_stellsym_simsopt,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.287254440013042e-11,1e-10,0.9287254440013041,345.0,0,wout_basic_non_stellsym_simsopt.nc
VMEX/data/circular_tokamak,desc,converged,maximum normalized force error,3.748e-05,,,14.0,success,desc.log
VMEX/data/circular_tokamak,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.722019051659393e-15,1e-14,0.8722019051659393,369.0,0,wout_vmec.nc
VMEX/data/circular_tokamak,gvec,converged,|force|,1e-07,1e-07,1.0,10000.0,finished,gvec.log
VMEX/data/circular_tokamak,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.722022837272434e-15,1e-14,0.8722022837272434,0.0,0,wout_input_cleaned.nc
VMEX/data/circular_tokamak,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.72203525008877e-15,1e-14,0.872203525008877,369.0,0,wout_circular_tokamak.nc
VMEX/data/circular_tokamak,spectre,converged,least-squares optimality,1.451178623759762e-10,,,138.0,2,spectre_input_res.json
VMEX/data/circular_tokamak,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.72203525008877e-15,1e-14,0.872203525008877,369.0,0,wout_circular_tokamak.nc
VMEX/data/circular_tokamak,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.722014018075766e-15,1e-14,0.8722014018075767,369.0,0,wout_input.nc
VMEX/data/circular_tokamak,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.722047859791383e-15,1e-14,0.8722047859791383,368.0,0,wout_circular_tokamak.nc
VMEX/data/circular_tokamak_aspect_100,desc,not_converged,maximum normalized force error,1.92e-09,,,0.0,failure,desc.log
VMEX/data/circular_tokamak_aspect_100,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.499051960811661e-15,1e-14,0.8499051960811661,147.0,0,wout_vmec.nc
VMEX/data/circular_tokamak_aspect_100,gvec,converged,|force|,8.3e-08,1e-07,0.8300000000000001,10000.0,finished,gvec.log
VMEX/data/circular_tokamak_aspect_100,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.498041491051551e-15,1e-14,0.8498041491051551,0.0,0,wout_input_cleaned.nc
VMEX/data/circular_tokamak_aspect_100,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.652316828439721e-15,1e-14,0.9652316828439721,862.0,0,wout_circular_tokamak_aspect_100.nc
VMEX/data/circular_tokamak_aspect_100,spectre,converged,least-squares optimality,1.1721374489540185e-14,,,1.0,1,spectre_input_res.json
VMEX/data/circular_tokamak_aspect_100,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.652316828439721e-15,1e-14,0.9652316828439721,862.0,0,wout_circular_tokamak_aspect_100.nc
VMEX/data/circular_tokamak_aspect_100,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.909756455646629e-15,1e-14,0.9909756455646629,3189.0,0,wout_input.nc
VMEX/data/circular_tokamak_aspect_100,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.729370851792396e-15,1e-14,0.9729370851792396,861.0,0,wout_circular_tokamak_aspect_100.nc
VMEX/data/cth_like_fixed_bdy,desc,converged,maximum normalized force error,0.0004286,,,3.0,success,desc.log
VMEX/data/cth_like_fixed_bdy,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.86787130374882e-15,1e-14,0.986787130374882,485.0,0,wout_vmec.nc
VMEX/data/cth_like_fixed_bdy,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.867879905285278e-15,1e-14,0.9867879905285278,0.0,0,wout_input_cleaned.nc
VMEX/data/cth_like_fixed_bdy,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.941020300131376e-15,1e-14,0.9941020300131376,435.0,0,wout_cth_like_fixed_bdy.nc
VMEX/data/cth_like_fixed_bdy,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.94102953468288e-15,1e-14,0.9941029534682879,435.0,0,wout_cth_like_fixed_bdy.nc
VMEX/data/cth_like_fixed_bdy,vmecpp,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",1.0,1e-14,100000000000000.0,1.0,1,wout_input.nc
VMEX/data/cth_like_fixed_bdy,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.941017961422488e-15,1e-14,0.9941017961422488,434.0,0,wout_cth_like_fixed_bdy.nc
VMEX/data/cth_like_free_bdy,desc,converged,maximum normalized force error,0.002019,,,5.0,success,desc.log
VMEX/data/cth_like_free_bdy,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.994980465315928e-11,1e-10,0.9994980465315927,490.0,0,wout_vmec.nc
VMEX/data/cth_like_free_bdy,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.94899882782177e-11,1e-10,0.994899882782177,0.0,0,wout_input_cleaned.nc
VMEX/data/cth_like_free_bdy,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.933764505439455e-11,1e-10,0.9933764505439455,477.0,0,wout_cth_like_free_bdy.nc
VMEX/data/cth_like_free_bdy,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.933765908097521e-11,1e-10,0.993376590809752,477.0,0,wout_cth_like_free_bdy.nc
VMEX/data/cth_like_free_bdy,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.994980434969159e-11,1e-10,0.9994980434969158,490.0,0,wout_input.nc
VMEX/data/cth_like_free_bdy,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.957801418094908e-11,1e-10,0.9957801418094907,573.0,0,wout_cth_like_free_bdy.nc
VMEX/data/cth_like_free_bdy_lasym_small,desc,converged,maximum normalized force error,0.002337,,,6.0,success,desc.log
VMEX/data/cth_like_free_bdy_lasym_small,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.10559301349065588,1e-10,1055930134.9065588,1001.0,0,wout_vmec.nc
VMEX/data/cth_like_free_bdy_lasym_small,parvmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.12879126450922265,1e-10,1287912645.0922265,1001.0,0,wout_cth_like_free_bdy_lasym_small.nc
VMEX/data/cth_like_free_bdy_lasym_small,vmec2000,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.004443110313976127,1e-10,44431103.13976127,1001.0,0,wout_cth_like_free_bdy_lasym_small.nc
VMEX/data/li383_low_res,desc,converged,maximum normalized force error,0.05881,,,2.0,success,desc.log
VMEX/data/li383_low_res,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.799052875613213e-07,1e-06,0.8799052875613214,124.0,0,wout_vmec.nc
VMEX/data/li383_low_res,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.808948803507126e-07,1e-06,0.8808948803507126,124.0,0,wout_li383_low_res.nc
VMEX/data/li383_low_res,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.808948809577589e-07,1e-06,0.8808948809577589,124.0,0,wout_li383_low_res.nc
VMEX/data/li383_low_res,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.799052880064931e-07,1e-06,0.8799052880064931,124.0,0,wout_input.nc
VMEX/data/li383_low_res,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.808948803857552e-07,1e-06,0.8808948803857553,123.0,0,wout_li383_low_res.nc
VMEX/data/minimal_seed_nfp1,desc,not_converged,maximum normalized force error,1.788e-08,,,1.0,failure,desc.log
VMEX/data/minimal_seed_nfp1,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.647934841599897e-13,1e-12,0.9647934841599897,190.0,0,wout_vmec.nc
VMEX/data/minimal_seed_nfp1,gvec,converged,|force|,9.99e-08,1e-07,0.9990000000000001,10000.0,finished,gvec.log
VMEX/data/minimal_seed_nfp1,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.647938222404449e-13,1e-12,0.9647938222404449,0.0,0,wout_input_cleaned.nc
VMEX/data/minimal_seed_nfp1,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.647935337486792e-13,1e-12,0.9647935337486792,190.0,0,wout_minimal_seed_nfp1.nc
VMEX/data/minimal_seed_nfp1,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.647932352939073e-13,1e-12,0.9647932352939074,190.0,0,wout_minimal_seed_nfp1.nc
VMEX/data/minimal_seed_nfp1,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.647935462873315e-13,1e-12,0.9647935462873315,190.0,0,wout_input.nc
VMEX/data/minimal_seed_nfp1,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.647935677955483e-13,1e-12,0.9647935677955483,189.0,0,wout_minimal_seed_nfp1.nc
VMEX/data/minimal_seed_nfp2,desc,not_converged,maximum normalized force error,1.931e-08,,,1.0,failure,desc.log
VMEX/data/minimal_seed_nfp2,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.710409213022508e-13,1e-12,0.8710409213022507,178.0,0,wout_vmec.nc
VMEX/data/minimal_seed_nfp2,gvec,converged,|force|,9.96e-08,1e-07,0.9960000000000001,10000.0,finished,gvec.log
VMEX/data/minimal_seed_nfp2,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.710408381686385e-13,1e-12,0.8710408381686385,0.0,0,wout_input_cleaned.nc
VMEX/data/minimal_seed_nfp2,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.710408191477265e-13,1e-12,0.8710408191477266,178.0,0,wout_minimal_seed_nfp2.nc
VMEX/data/minimal_seed_nfp2,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.710409531921427e-13,1e-12,0.8710409531921427,178.0,0,wout_minimal_seed_nfp2.nc
VMEX/data/minimal_seed_nfp2,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.710408184487232e-13,1e-12,0.8710408184487232,178.0,0,wout_input.nc
VMEX/data/minimal_seed_nfp2,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.710408767508724e-13,1e-12,0.8710408767508724,177.0,0,wout_minimal_seed_nfp2.nc
VMEX/data/minimal_seed_nfp2_target_helicity,desc,not_converged,maximum normalized force error,2.19e-08,,,6.0,failure,desc.log
VMEX/data/minimal_seed_nfp2_target_helicity,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.984825339433902e-14,1e-13,0.9984825339433903,621.0,0,wout_vmec.nc
VMEX/data/minimal_seed_nfp2_target_helicity,gvec,converged,|force|,9.89e-08,1e-07,0.9890000000000001,10000.0,finished,gvec.log
VMEX/data/minimal_seed_nfp2_target_helicity,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.984825307753488e-14,1e-13,0.9984825307753488,0.0,0,wout_input_cleaned.nc
VMEX/data/minimal_seed_nfp2_target_helicity,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.984825564814264e-14,1e-13,0.9984825564814264,621.0,0,wout_minimal_seed_nfp2_target_helicity.nc
VMEX/data/minimal_seed_nfp2_target_helicity,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.984825511840072e-14,1e-13,0.9984825511840072,621.0,0,wout_minimal_seed_nfp2_target_helicity.nc
VMEX/data/minimal_seed_nfp2_target_helicity,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.98482549193728e-14,1e-13,0.998482549193728,621.0,0,wout_input.nc
VMEX/data/minimal_seed_nfp2_target_helicity,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.984825055974621e-14,1e-13,0.9984825055974621,620.0,0,wout_minimal_seed_nfp2_target_helicity.nc
VMEX/data/minimal_seed_nfp3,desc,converged,maximum normalized force error,1.15e-06,,,1.0,success,desc.log
